Name,Date,Time,Species,TGB_number,Sample_ID,Replicate,Treatment,Light.lvl,RFU_raw,Notes
Tamara Layden,12/18/20,8:53,C. ovata,3,13,D,5,4,41981.96,
Tamara Layden,12/18/20,8:53,C. ovata,3,13,E,5,4,52175.95,
Tamara Layden,12/18/20,8:54,C. ovata,3,13,F,5,4,317222.9,
Tamara Layden,12/18/20,8:54,C. vulgaris,3,16,A,6,4,358674.53,
Tamara Layden,12/18/20,8:54,C. vulgaris,3,16,B,6,4,404862.78,
Tamara Layden,12/18/20,8:54,C. vulgaris,3,16,C,6,4,95703.61,
Tamara Layden,12/18/20,8:54,C. ovata,3,16,D,6,4,43790.05,
Tamara Layden,12/18/20,8:54,C. ovata,3,16,E,6,4,39879.25,
Tamara Layden,12/18/20,8:54,C. ovata,3,16,F,6,4,49410.19,
Tamara Layden,12/18/20,8:55,C. vulgaris,3,19,A,7,4,349361.25,
Tamara Layden,12/18/20,8:55,C. vulgaris,3,19,B,7,4,660836.56,
Tamara Layden,12/18/20,8:55,C. vulgaris,3,19,C,7,4,109733.36,
Tamara Layden,12/18/20,8:55,C. ovata,3,19,D,7,4,97644.85,
Tamara Layden,12/18/20,8:55,C. ovata,3,19,E,7,4,89856.57,
Tamara Layden,12/18/20,8:55,C. ovata,3,19,F,7,4,151574.07,
Tamara Layden,12/18/20,8:56,C. vulgaris,3,22,A,8,4,72902.5,
Tamara Layden,12/18/20,8:56,C. vulgaris,3,22,B,8,4,82104.32,
Tamara Layden,12/18/20,8:56,C. vulgaris,3,22,C,8,4,47873.59,
Tamara Layden,12/18/20,8:56,C. ovata,3,22,D,8,4,6082.39,
Tamara Layden,12/18/20,8:56,C. ovata,3,22,E,8,4,5017.59,
Tamara Layden,12/18/20,8:56,C. ovata,3,22,F,8,4,5109.44,
Tamara Layden,12/18/20,8:56,C. vulgaris,3,25,A,9,4,2630.63,
Tamara Layden,12/18/20,8:57,C. vulgaris,3,25,B,9,4,2693.24,
Tamara Layden,12/18/20,8:57,C. vulgaris,3,25,C,9,4,4663.92,
Tamara Layden,12/18/20,8:57,C. ovata,3,25,D,9,4,33.3,
Tamara Layden,12/18/20,8:57,C. ovata,3,25,E,9,4,42.95,
Tamara Layden,12/18/20,8:57,C. ovata,3,25,F,9,4,29.78,
Tamara Layden,12/18/20,8:57,C. vulgaris,3,2,A,1,5,3277.23,
Tamara Layden,12/18/20,8:57,C. vulgaris,3,2,B,1,5,3183.6,
Tamara Layden,12/18/20,8:58,C. vulgaris,3,2,C,1,5,2997.62,
Tamara Layden,12/18/20,8:58,C. ovata,3,2,D,1,5,1642.5,
Tamara Layden,12/18/20,8:58,C. ovata,3,2,E,1,5,2134.11,
Tamara Layden,12/18/20,8:58,C. ovata,3,2,F,1,5,1927.1,
Tamara Layden,12/18/20,8:58,C. vulgaris,3,5,A,2,5,13102.75,
Tamara Layden,12/18/20,8:58,C. vulgaris,3,5,B,2,5,14129.08,
Tamara Layden,12/18/20,8:58,C. vulgaris,3,5,C,2,5,8187.86,
Tamara Layden,12/18/20,8:59,C. ovata,3,5,D,2,5,7564.2,
Tamara Layden,12/18/20,8:59,C. ovata,3,5,E,2,5,7472.24,
Tamara Layden,12/18/20,8:59,C. ovata,3,5,F,2,5,10530.28,
Tamara Layden,12/18/20,8:59,C. vulgaris,3,8,A,3,5,48900.8,
Tamara Layden,12/18/20,8:59,C. vulgaris,3,8,B,3,5,66035.51,
Tamara Layden,12/18/20,8:59,C. vulgaris,3,8,C,3,5,51019.49,
Tamara Layden,12/18/20,9:00,C. ovata,3,8,D,3,5,28748.85,
Tamara Layden,12/18/20,9:00,C. ovata,3,8,E,3,5,45562.11,
Tamara Layden,12/18/20,9:00,C. ovata,3,8,F,3,5,44474.92,
Tamara Layden,12/18/20,9:00,C. vulgaris,3,11,A,4,5,190945.35,
Tamara Layden,12/18/20,9:00,C. vulgaris,3,11,B,4,5,45521.31,
Tamara Layden,12/18/20,9:00,C. vulgaris,3,11,C,4,5,67123.93,
Tamara Layden,12/18/20,9:01,C. ovata,3,11,D,4,5,28752.8,
Tamara Layden,12/18/20,9:01,C. ovata,3,11,E,4,5,139875.71,
Tamara Layden,12/18/20,9:01,C. ovata,3,11,F,4,5,32716.11,
Tamara Layden,12/18/20,9:01,C. vulgaris,3,14,A,5,5,138124.29,
Tamara Layden,12/18/20,9:01,C. vulgaris,3,14,B,5,5,1427711.37,
Tamara Layden,12/18/20,9:01,C. vulgaris,3,14,C,5,5,145778.51,
Tamara Layden,12/18/20,9:02,C. ovata,3,14,D,5,5,460552.84,
Tamara Layden,12/18/20,9:02,C. ovata,3,14,E,5,5,42714.21,
Tamara Layden,12/18/20,9:02,C. ovata,3,14,F,5,5,33837.22,
Tamara Layden,12/18/20,9:02,C. vulgaris,3,17,A,6,5,113217.87,
Tamara Layden,12/18/20,9:02,C. vulgaris,3,17,B,6,5,1416131.25,
Tamara Layden,12/18/20,9:02,C. vulgaris,3,17,C,6,5,207510.34,
Tamara Layden,12/18/20,9:02,C. ovata,3,17,D,6,5,94946.21,
Tamara Layden,12/18/20,9:03,C. ovata,3,17,E,6,5,978280.75,
Tamara Layden,12/18/20,9:03,C. ovata,3,17,F,6,5,55346.67,
Tamara Layden,12/18/20,9:03,C. vulgaris,3,20,A,7,5,181602.4,
Tamara Layden,12/18/20,9:03,C. vulgaris,3,20,B,7,5,996964.93,
Tamara Layden,12/18/20,9:03,C. vulgaris,3,20,C,7,5,467317.21,
Tamara Layden,12/18/20,9:03,C. ovata,3,20,D,7,5,85745.6,
Tamara Layden,12/18/20,9:03,C. ovata,3,20,E,7,5,44491.48,
Tamara Layden,12/18/20,9:04,C. ovata,3,20,F,7,5,34375.53,
Tamara Layden,12/18/20,9:04,C. vulgaris,3,23,A,8,5,18042.98,
Tamara Layden,12/18/20,9:04,C. vulgaris,3,23,B,8,5,16089.87,
Tamara Layden,12/18/20,9:04,C. vulgaris,3,23,C,8,5,18085.52,
Tamara Layden,12/18/20,9:04,C. ovata,3,23,D,8,5,3385.47,
Tamara Layden,12/18/20,9:04,C. ovata,3,23,E,8,5,4018.39,
Tamara Layden,12/18/20,9:04,C. ovata,3,23,F,8,5,3405.46,
Tamara Layden,12/18/20,9:05,C. vulgaris,3,26,A,9,5,25.91,
Tamara Layden,12/18/20,9:05,C. vulgaris,3,26,B,9,5,22.34,
Tamara Layden,12/18/20,9:05,C. vulgaris,3,26,C,9,5,21.37,
Tamara Layden,12/18/20,9:05,C. ovata,3,26,D,9,5,18.04,
Tamara Layden,12/18/20,9:05,C. ovata,3,26,E,9,5,16.72,
Tamara Layden,12/18/20,9:05,C. ovata,3,26,F,9,5,17.38,
Tamara Layden,12/18/20,9:06,C. vulgaris,3,3,A,1,6,2085.11,
Tamara Layden,12/18/20,9:06,C. vulgaris,3,3,B,1,6,1522.41,
Tamara Layden,12/18/20,9:06,C. vulgaris,3,3,C,1,6,1333.42,
Tamara Layden,12/18/20,9:06,C. ovata,3,3,D,1,6,2593.26,
Tamara Layden,12/18/20,9:06,C. ovata,3,3,E,1,6,4057.51,
Tamara Layden,12/18/20,9:06,C. ovata,3,3,F,1,6,3093.87,
Tamara Layden,12/18/20,9:06,C. vulgaris,3,6,A,2,6,9873.64,
Tamara Layden,12/18/20,9:07,C. vulgaris,3,6,B,2,6,10290.38,
Tamara Layden,12/18/20,9:07,C. vulgaris,3,6,C,2,6,7412.71,
Tamara Layden,12/18/20,9:07,C. ovata,3,6,D,2,6,7638.31,
Tamara Layden,12/18/20,9:07,C. ovata,3,6,E,2,6,6716.95,
Tamara Layden,12/18/20,9:07,C. ovata,3,6,F,2,6,8122.86,
Tamara Layden,12/18/20,9:07,C. vulgaris,3,9,A,3,6,18432.77,
Tamara Layden,12/18/20,9:07,C. vulgaris,3,9,B,3,6,16596.75,
Tamara Layden,12/18/20,9:08,C. vulgaris,3,9,C,3,6,17811.42,
Tamara Layden,12/18/20,9:08,C. ovata,3,9,D,3,6,20993.53,
Tamara Layden,12/18/20,9:08,C. ovata,3,9,E,3,6,30164.63,
Tamara Layden,12/18/20,9:08,C. ovata,3,9,F,3,6,27626.19,
Tamara Layden,12/18/20,9:08,C. vulgaris,3,12,A,4,6,39070.74,
Tamara Layden,12/18/20,9:08,C. vulgaris,3,12,B,4,6,81779.79,
Tamara Layden,12/18/20,9:08,C. vulgaris,3,12,C,4,6,30997.15,
Tamara Layden,12/18/20,9:09,C. ovata,3,12,D,4,6,31764.25,
Tamara Layden,12/18/20,9:09,C. ovata,3,12,E,4,6,183433.96,
Tamara Layden,12/18/20,9:09,C. ovata,3,12,F,4,6,31593.64,
Tamara Layden,12/18/20,9:09,C. vulgaris,3,15,A,5,6,1833269.87,
Tamara Layden,12/18/20,9:09,C. vulgaris,3,15,B,5,6,243968.71,
Tamara Layden,12/18/20,9:09,C. vulgaris,3,15,C,5,6,987064.37,
Tamara Layden,12/18/20,9:09,C. ovata,3,15,D,5,6,326964.43,
Tamara Layden,12/18/20,9:10,C. ovata,3,15,E,5,6,30642.37,
Tamara Layden,12/18/20,9:10,C. ovata,3,15,F,5,6,31166.91,
Tamara Layden,12/18/20,9:10,C. vulgaris,3,18,A,6,6,80310.68,
Tamara Layden,12/18/20,9:10,C. vulgaris,3,18,B,6,6,1833924.37,
Tamara Layden,12/18/20,9:17,C. vulgaris,3,18,C,6,6,571386.92,"Saturated. 50% sample, 50% new media. Value doubled."
Tamara Layden,12/18/20,9:11,C. ovata,3,18,D,6,6,45402.27,
Tamara Layden,12/18/20,9:11,C. ovata,3,18,E,6,6,69344.33,
Tamara Layden,12/18/20,9:12,C. ovata,3,18,F,6,6,57896.06,
Tamara Layden,12/18/20,9:12,C. vulgaris,3,21,A,7,6,132499.79,
Tamara Layden,12/18/20,9:12,C. vulgaris,3,21,B,7,6,89586.07,
Tamara Layden,12/18/20,9:12,C. vulgaris,3,21,C,7,6,322370.15,
Tamara Layden,12/18/20,9:12,C. ovata,3,21,D,7,6,81191.41,
Tamara Layden,12/18/20,9:12,C. ovata,3,21,E,7,6,52119.98,
Tamara Layden,12/18/20,9:12,C. ovata,3,21,F,7,6,20894.7,
Tamara Layden,12/18/20,9:13,C. vulgaris,3,24,A,8,6,320.56,
Tamara Layden,12/18/20,9:13,C. vulgaris,3,24,B,8,6,717.3,
Tamara Layden,12/18/20,9:13,C. vulgaris,3,24,C,8,6,897.39,
Tamara Layden,12/18/20,9:13,C. ovata,3,24,D,8,6,406.02,
Tamara Layden,12/18/20,9:13,C. ovata,3,24,E,8,6,391.68,
Tamara Layden,12/18/20,9:13,C. ovata,3,24,F,8,6,486.16,
Tamara Layden,12/18/20,9:13,C. vulgaris,3,27,A,9,6,17.37,
Tamara Layden,12/18/20,9:14,C. vulgaris,3,27,B,9,6,18.61,
Tamara Layden,12/18/20,9:14,C. vulgaris,3,27,C,9,6,17.71,
Tamara Layden,12/18/20,9:14,C. ovata,3,27,D,9,6,18.45,
Tamara Layden,12/18/20,9:14,C. ovata,3,27,E,9,6,16.79,
Tamara Layden,12/18/20,9:14,C. ovata,3,27,F,9,6,16.07,
