Name,Date,Time,Species,TGB_number,Sample_ID,Replicate,Treatment,Light.lvl,RFU_raw,Notes
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,11,B,4,2,8934.39,
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,11,C,4,2,10442.38,
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,14,A,5,2,20464.13,
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,14,B,5,2,14882.97,
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,14,C,5,2,17010.28,
Tamara Layden,12/3/20,9:21,C. reinhardtii,4,17,A,6,2,19938.26,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,17,B,6,2,14059.51,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,17,C,6,2,19713.41,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,20,A,7,2,2936.68,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,20,B,7,2,7363.78,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,20,C,7,2,6134.49,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,23,A,8,2,3315,
Tamara Layden,12/3/20,9:22,C. reinhardtii,4,23,B,8,2,2718.59,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,23,C,8,2,2713.29,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,26,A,9,2,32.03,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,26,B,9,2,28.48,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,26,C,9,2,33.44,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,3,A,1,3,2331.15,
Tamara Layden,12/3/20,9:23,C. reinhardtii,4,3,B,1,3,2370.54,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,3,C,1,3,2029.65,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,6,A,2,3,5563.56,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,6,B,2,3,4667.26,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,6,C,2,3,5641.08,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,9,A,3,3,33178.03,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,9,B,3,3,37018.05,
Tamara Layden,12/3/20,9:24,C. reinhardtii,4,9,C,3,3,42944.84,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,12,A,4,3,41478.58,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,12,B,4,3,42803.53,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,12,C,4,3,63536.74,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,15,A,5,3,41945.75,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,15,B,5,3,42038.75,
Tamara Layden,12/3/20,9:25,C. reinhardtii,4,15,C,5,3,48114.08,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,18,A,6,3,152593.53,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,18,B,6,3,264911.68,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,18,C,6,3,122365.77,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,21,A,7,3,72260.35,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,21,B,7,3,68786.34,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,21,C,7,3,55003.59,
Tamara Layden,12/3/20,9:26,C. reinhardtii,4,24,A,8,3,4091.48,
Tamara Layden,12/3/20,9:27,C. reinhardtii,4,24,B,8,3,4369.35,
Tamara Layden,12/3/20,9:27,C. reinhardtii,4,24,C,8,3,4570.38,
Tamara Layden,12/3/20,9:27,C. reinhardtii,4,27,A,9,3,64.57,
Tamara Layden,12/3/20,9:27,C. reinhardtii,4,27,B,9,3,44.92,
Tamara Layden,12/3/20,9:27,C. reinhardtii,4,27,C,9,3,48.01,
Tamara Layden,12/3/20,9:27,C. reinhardtii,3,1,A,1,4,1867.51,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,1,B,1,4,1773.91,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,1,C,1,4,1887.59,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,4,A,2,4,10299.13,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,4,B,2,4,11545.99,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,4,C,2,4,14546.76,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,7,A,3,4,28477.3,
Tamara Layden,12/3/20,9:28,C. reinhardtii,3,7,B,3,4,37181.23,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,7,C,3,4,26449.61,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,10,A,4,4,108059.14,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,10,B,4,4,47851.15,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,10,C,4,4,42394.83,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,13,A,5,4,33391.97,
Tamara Layden,12/3/20,9:29,C. reinhardtii,3,13,B,5,4,63184.39,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,13,C,5,4,1437251.37,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,16,A,6,4,449214.46,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,16,B,6,4,59250.46,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,16,C,6,4,142598.67,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,19,A,7,4,153833.31,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,19,B,7,4,94327.21,
Tamara Layden,12/3/20,9:30,C. reinhardtii,3,19,C,7,4,113243.78,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,22,A,8,4,11957.96,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,22,B,8,4,7770.78,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,22,C,8,4,14330.09,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,25,A,9,4,23.08,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,25,B,9,4,20.91,
Tamara Layden,12/3/20,9:31,C. reinhardtii,3,25,C,9,4,21.44,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,2,A,1,5,6118.34,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,2,B,1,5,5969.22,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,2,C,1,5,7891.27,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,5,A,2,5,8264.84,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,5,B,2,5,7397.52,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,5,C,2,5,12342.55,
Tamara Layden,12/3/20,9:32,C. reinhardtii,3,8,A,3,5,30324.79,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,8,B,3,5,22078.27,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,8,C,3,5,25354.22,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,11,A,4,5,80010.53,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,11,B,4,5,40244.08,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,11,C,4,5,81027,
Tamara Layden,12/3/20,9:33,C. reinhardtii,3,14,A,5,5,129339.27,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,14,B,5,5,49794.93,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,14,C,5,5,190362.79,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,17,A,6,5,239703.48,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,17,B,6,5,113615.62,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,17,C,6,5,146092.89,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,20,A,7,5,107802.46,
Tamara Layden,12/3/20,9:34,C. reinhardtii,3,20,B,7,5,89318.53,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,20,C,7,5,38480.21,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,23,A,8,5,7112.32,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,23,B,8,5,8239.33,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,23,C,8,5,3831.52,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,26,A,9,5,22.15,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,26,B,9,5,18.89,
Tamara Layden,12/3/20,9:35,C. reinhardtii,3,26,C,9,5,20.36,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,3,A,1,6,4913.48,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,3,B,1,6,5165.5,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,3,C,1,6,5438.1,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,6,A,2,6,13848.39,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,6,B,2,6,24358.69,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,6,C,2,6,14698.02,
Tamara Layden,12/3/20,9:36,C. reinhardtii,3,9,A,3,6,31784.72,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,9,B,3,6,38892.89,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,9,C,3,6,134914.31,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,12,A,4,6,84594.28,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,12,B,4,6,78574.02,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,12,C,4,6,53456.9,
Tamara Layden,12/3/20,9:37,C. reinhardtii,3,15,A,5,6,243747.25,
Tamara Layden,12/3/20,9:38,C. reinhardtii,3,15,B,5,6,98314.21,
Tamara Layden,12/3/20,9:38,C. reinhardtii,3,15,C,5,6,1413815.75,low volume
Tamara Layden,12/3/20,9:38,C. reinhardtii,3,18,A,6,6,237215.76,
Tamara Layden,12/3/20,9:38,C. reinhardtii,3,18,B,6,6,72937.16,
Tamara Layden,12/3/20,9:38,C. reinhardtii,3,18,C,6,6,814757.62,low volume
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,21,A,7,6,61802.38,
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,21,B,7,6,58118.21,
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,21,C,7,6,42392.13,low volume
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,24,A,8,6,2062.75,
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,24,B,8,6,1511.93,
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,24,C,8,6,631.69,
Tamara Layden,12/3/20,9:39,C. reinhardtii,3,27,A,9,6,25.7,
Tamara Layden,12/3/20,9:40,C. reinhardtii,3,27,B,9,6,21.89,
Tamara Layden,12/3/20,9:40,C. reinhardtii,3,27,C,9,6,51.79,
